ObjectID,cutBy2_0,cutBy2_1,cutBy4_0,cutBy4_1,cutBy4_2,cutBy4_3,cutBy8_0,cutBy8_1,cutBy8_2,cutBy8_3,cutBy8_4,cutBy8_5,cutBy8_6,cutBy8_7,amusement,awe,contentment,excitement,anger,disgust,fear,sadness,something else
282453,876577,efec94,c7392e,efec94,4a8cb5,4596ca,4596ca,4595c6,4593c2,4c8db4,c7392e,685956,faf85c,e3dfcd,0.0872456654906272,0.0622963011264801,0.2321178913116455,0.061075359582901,0.0690344497561454,0.0719628557562828,0.0540004298090934,0.0845104455947876,0.2777566313743591
79611,3b3735,84807a,7b7872,3b3735,817e78,96938c,817e78,86827a,87847d,7b7872,e3e2de,a6a49f,302c2b,45423f,0.0412211492657661,0.0412122905254364,0.1743841469287872,0.014143269509077,0.0597004480659961,0.0629481226205825,0.0370432995259761,0.189450055360794,0.3798971474170685
79177,8f7c6b,b8aa95,99836e,847568,a6957e,c9bfab,887c70,9e917d,ae987f,bdb19e,99836e,d6cdb9,77695e,8a7361,0.0433084182441234,0.0828037038445472,0.1635171324014663,0.0257399771362543,0.0544722639024257,0.0640731155872345,0.1151799857616424,0.2062245160341262,0.2446807622909546
292668,765d4d,bca78e,a58d6e,d4c2af,624941,897159,988770,b2926c,8a7768,bfa996,624941,896b4a,e2d2bc,efe5d3,0.0634330436587333,0.1209041401743888,0.2168875634670257,0.0431347824633121,0.0261366218328475,0.0586830526590347,0.0817030444741249,0.1315410882234573,0.257576584815979
79639,75736d,f0efe5,f0efe5,1c1a19,b5b2a9,e9e5d9,e9e5d9,f0efe5,e0ddd0,cecac0,1c1a19,a19e98,484543,726f6a,0.0612800754606723,0.0459874272346496,0.1740382611751556,0.0208085998892784,0.061625774949789,0.0601010136306285,0.043089210987091,0.144431784749031,0.3886378109455108
78533,54493d,7b6f5f,5f5449,54493d,796a58,b5a994,bbac93,49423b,c6beaf,5f5449,5e4f40,a99c86,71614e,817461,0.0514979250729084,0.1152797117829322,0.2264378070831298,0.0398771725594997,0.0343160480260849,0.0479413419961929,0.0750834569334983,0.1704784035682678,0.2390881776809692
122661,303337,c8caca,fefefd,303337,707475,b5bab8,fefefd,797d81,44484c,1d1e21,686b6a,979b99,b9bfc0,eff1ed,0.0764977633953094,0.1195676624774932,0.177855983376503,0.0380561687052249,0.0368763878941535,0.0746490359306335,0.1006706804037094,0.125486671924591,0.2503395080566406
431415,bbb586,bbbcbf,a7afc2,bbb586,c7bfa1,d7d4d8,c2bb90,e4e6e4,c7bfa1,c9c1cc,98acc4,b6b2c0,b0ab7d,b7b17e,0.061701726168394,0.0657129734754562,0.2180909067392349,0.031301986426115,0.0552131794393062,0.0687891468405723,0.0401351489126682,0.1290723085403442,0.3299825489521026
80505,78682c,cbaf3b,cbaf3b,c3a538,17181c,443e26,1b1e21,1a1b1f,17181c,cbaf3b,c3a538,aa9135,2a281f,6b5e2b,0.0748797878623008,0.066614493727684,0.1999326199293136,0.0315657444298267,0.0481970757246017,0.0742394849658012,0.0433415174484252,0.1152447015047073,0.3459844887256622
80511,2d292f,dcdbdb,1c1921,dcdbdb,1f1c23,5b5856,1f1c23,1c1921,221f26,ada799,98958b,dcdbdb,4f4c4d,726f6e,0.06560580432415,0.0501855388283729,0.2074391841888427,0.0224752649664878,0.0491779521107673,0.0627751946449279,0.0363242737948894,0.1352027803659439,0.3708139359951019
273441,76675a,90cae4,90cae4,ae886f,2c2826,4f6364,7bc3e3,a4623a,41494d,a5d2e6,2c2826,5d7d7b,afa092,c1beb8,0.1333668529987335,0.1237044483423233,0.2570284605026245,0.0809764713048935,0.0195765476673841,0.0580243803560733,0.0492684692144393,0.0792684480547905,0.1987859457731247
181109,b3aba7,e3e2df,dad8d6,e3e2df,5a514f,beada1,dad8d6,d0ccc9,b3aca6,e3e2df,bba684,5a514f,9e5a45,a28979,0.1034357026219368,0.0629675388336181,0.2334154397249221,0.0409891232848167,0.0385210514068603,0.0573560073971748,0.0324670001864433,0.0810781270265579,0.3497700989246368
79822,887c73,c8cccc,c8cccc,aca292,533832,767474,a5a39d,b5b5aa,84858a,c8cccc,68635f,a17c59,333334,743c31,0.0677564218640327,0.069874607026577,0.1832377016544342,0.0359059870243072,0.0620694682002067,0.0720226168632507,0.0588001497089862,0.1446464955806732,0.3056865632534027
116275,868166,a9a284,948f71,77735a,a39c7b,aea98d,aea98d,6a6650,847f64,767158,a39c7b,555242,918b6a,979278,0.065506987273693,0.0772817581892013,0.2102223932743072,0.0357634611427784,0.0462806522846221,0.0639992877840995,0.0487507916986942,0.1312976032495498,0.3208971321582794
80539,32352f,615947,53442f,32352f,565a51,87826d,a4a58d,786d5a,9a9e89,908e74,565a51,53442f,2a2a25,39403a,0.0701514109969139,0.1197563558816909,0.2496376633644104,0.0498382486402988,0.022736607119441,0.0493777953088283,0.0685101225972175,0.1056835576891899,0.2643082439899444
79836,4c4c49,87857f,9a9993,73716c,41403d,575755,9f9d96,8b8b87,41403d,575755,6b6964,b4b2a9,747571,817e76,0.0552970059216022,0.089713342487812,0.1704629808664322,0.0417289733886718,0.0425858944654464,0.0920561105012893,0.0721941292285919,0.1125470474362373,0.3234145045280456
78296,596468,797e7b,7b786e,778389,515a59,606f78,6e7c86,606f78,5a645f,505657,3e494e,7b786e,79858b,898f8d,0.1081570908427238,0.1334477663040161,0.2041399478912353,0.0638929009437561,0.0169461276382207,0.1157856062054634,0.0560470111668109,0.1299071758985519,0.1716763824224472
79188,8c8070,b39579,b1845f,b5a694,836f62,95927e,b09b83,98745d,696e77,95927e,bab1a6,b1845f,615d54,806c5a,0.0668347775936126,0.0831221938133239,0.1932197213172912,0.0483480282127857,0.0468424409627914,0.0968530923128128,0.0750827938318252,0.1060315445065498,0.2836653292179107
78719,383a3b,8b877b,383a3b,abaaa0,5f5450,78755d,65685f,5f5450,b9b6a8,8c8d85,383a3b,8a825a,d1cfc4,e3e1d8,0.0508750937879085,0.1232075691223144,0.17363241314888,0.0637319013476371,0.0287926476448774,0.0614182502031326,0.1772619932889938,0.1016609072685241,0.2194191366434097
79361,272d35,4e4d4f,272d35,303c45,3e464c,9a7664,272d35,303c45,3e464c,61524a,916b5c,ad846f,c58d74,cba083,0.062164768576622,0.1081083714962005,0.1771821528673172,0.0261757206171751,0.0304852444678545,0.0523893758654594,0.1497118324041366,0.2222204208374023,0.171562060713768
79375,283434,807d6a,6e6146,283434,788480,adae9b,2c3833,242a26,515240,8b704c,2f4651,adae9b,6f6f69,819997,0.0308165829628705,0.2397749572992324,0.3140934705734253,0.0569788180291652,0.0091469213366508,0.0300814677029848,0.0725069269537925,0.1027321070432663,0.1438687741756439
79413,666059,c9c6bb,4d4944,7f786e,bfbaac,d3d2c9,d3d2c9,cdc9bc,55514b,6e675f,8f887d,44413e,a9a194,bbb4a5,0.0783732831478118,0.1747937798500061,0.230578988790512,0.0361785963177681,0.0212152935564517,0.0445501543581485,0.0958833247423172,0.1756747514009475,0.1427517086267471
79349,656056,a3a39f,8d8a81,b9bcbd,5a554b,716b60,615d53,716b60,aaaead,837f75,97948c,534d42,bfc1c2,d1d3d6,0.0411617755889892,0.0580779872834682,0.2033598721027374,0.0161396712064743,0.0448665358126163,0.0518541559576988,0.0432669520378112,0.2164356410503387,0.3248373568058014
130701,52514e,ededeb,ededeb,2d2c2a,5d5c58,94918c,373634,7d7973,bab8b7,9b9995,222220,5d5c58,e8e7e6,f3f2f0,0.0751852765679359,0.0772001221776008,0.1450804322957992,0.0350328646600246,0.0520395152270793,0.0804331302642822,0.0950399413704872,0.1251055300235748,0.3148831725120544
78731,3e3e38,a0998f,aca59a,948e85,33332d,484942,3e403b,9e988e,aca59a,33332d,948e81,7f7a74,4a483f,5c5a54,0.076364129781723,0.0943038836121559,0.2890181541442871,0.049112357199192,0.0197214689105749,0.0594774521887302,0.0624648071825504,0.1195064187049865,0.2300312370061874
78902,262625,534836,262625,5d513d,40372b,514636,262625,584c38,493e2d,5e523d,363028,514636,625743,6a5d46,0.0641378909349441,0.0680905133485794,0.1749980300664901,0.0239540562033653,0.0470884703099727,0.0683993697166442,0.0553169809281826,0.1519622653722763,0.3460524082183838
80707,715346,ac9277,51453e,92624d,93806f,c5a480,a48669,51453e,c0906a,9c978a,c9b896,92624d,716c66,9c7662,0.10251434892416,0.1023260354995727,0.161183699965477,0.0301414616405963,0.0208473019301891,0.0671880543231964,0.2101513743400573,0.1760661751031875,0.1295815110206604
80075,59595b,a8a8a9,929294,bebebd,474748,6b6b6e,505053,b0b0b1,c2c1c1,6b6b6e,3d3d3e,d5d4d3,88888a,9c9c9d,0.0563688091933727,0.1322765201330185,0.1600477248430252,0.0734162107110023,0.0555584356188774,0.0696431398391723,0.1073611378669738,0.1142816618084907,0.2310463488101959
205925,75726a,f7f9f5,f7f9f5,2f2e2f,8d897e,e9e2cc,363636,f7f9f5,2f2e2f,d5d0c1,e9e2cc,d0c5a9,3a3939,787874,0.0817077979445457,0.051673874258995,0.2192355096340179,0.0317474082112312,0.0525537468492984,0.0519106872379779,0.0258540846407413,0.0878045335412025,0.3975123465061188
78916,595c54,918b6a,595c54,7d7968,aa9956,a2a080,888c80,787e7d,667072,4b4935,827452,aa9956,aaa37c,cec485,0.0676518902182579,0.1217136085033416,0.3062880039215088,0.0603473186492919,0.0157533753663301,0.0454411245882511,0.0560048408806324,0.0935358554124832,0.2332640141248703
80049,4b473d,998a67,aaa279,877256,35302a,605e51,807d68,945632,887856,453c31,aaa279,252422,595546,67665c,0.120298758149147,0.1374929547309875,0.2601446509361267,0.0862940028309822,0.0115716448053717,0.0773064345121383,0.0477615520358085,0.0811175256967544,0.1780124008655548
205919,ebe6d7,f4efdf,ede8d7,f4efdf,e6e2d5,ebe7d8,e9e4d8,ede8d7,e8e3d7,ebe7d8,eae5d7,f4efdf,bcbab3,e7e3d8,0.0494912154972553,0.0419962182641029,0.1827877610921859,0.0174320098012685,0.0606299825012683,0.0604294016957283,0.0298079382628202,0.1457803100347519,0.4116451144218445
79573,50382e,62493a,5a4032,50382e,564333,7e634f,5a4032,e5e0df,564333,5b4335,50382e,786a4e,684d38,c4753b,0.0654251053929328,0.0491929277777671,0.1792256981134414,0.0237211342900991,0.0580352023243904,0.0636262670159339,0.0391064248979091,0.1247333064675331,0.3969338238239288
403712,524a40,8f8776,7f7666,524a40,938f84,ada08a,504a45,938f84,aaa598,4a3f35,af9b7b,635e53,776f61,877c6b,0.0380581095814704,0.2258321940898895,0.2223782241344452,0.0576049499213695,0.0164029132574796,0.0551126599311828,0.0761054381728172,0.1427824944257736,0.1657230406999588
79215,4e4d49,92938f,302f2d,6c6c66,7f807a,a5a6a3,787973,252423,7f807a,3a3936,969794,b5b5b2,55544e,6a6a63,0.140209823846817,0.1027275249361991,0.1898193359375,0.0234343465417623,0.0219098590314388,0.0696679651737213,0.1236040368676185,0.1639366298913955,0.1646904796361923
79201,867e78,b29f87,8b8e8e,816e62,ab927c,b9ac92,919797,917d6d,b9ac92,816559,ab927c,848484,604f42,606069,0.0419022068381309,0.1870757341384887,0.1990145891904831,0.0483659207820892,0.0184027478098869,0.0563224479556083,0.1287298947572708,0.1315885633230209,0.1885977089405059
284354,b1a28b,d9d7d8,d9d7d8,bbb09c,867d74,c7ab7f,c7ab7f,dedee1,c9b497,d3d0d0,ccb99b,8a98a5,5d6270,af9978,0.0959600359201431,0.061275415122509,0.1945968568325042,0.0354349054396152,0.0531054139137268,0.0639992579817771,0.0435478799045085,0.1030143648386001,0.3490658700466156
78651,282824,3d3b32,2e2e2e,282824,474430,514d3e,2e2e2e,282824,43413e,4c4837,474430,6c633e,60594b,746e65,0.0471687652170658,0.1252760887145996,0.1629132479429245,0.0504074469208717,0.0391849689185619,0.0609139837324619,0.1586419939994812,0.1334434747695922,0.2220499664545059
78889,382a22,8d6f49,a39051,382a22,753923,77645d,311b15,753923,b19434,ae9e65,7d7d7a,77645d,39271f,464d3e,0.088384985923767,0.1114165633916854,0.1391490548849105,0.0537272281944751,0.0296400245279073,0.0647838935256004,0.1806854009628296,0.1831488758325576,0.1490639001131057
79229,938a78,a99f8b,9a9786,a99f8b,7f715f,998a74,998a74,8f826e,9a9786,a4967f,82705d,ada897,4f4237,6c6053,0.0380224324762821,0.1529164016246795,0.2333731353282928,0.0355801917612552,0.0245798677206039,0.0498298406600952,0.0772645846009254,0.1776899993419647,0.2107435315847396
95295,674d25,73634a,393537,674d25,946d33,c6b687,393537,4d4224,cbcac7,815725,91662c,c1a347,835c39,aa8c3a,0.0601591318845748,0.0913274884223938,0.3931115567684173,0.0469901710748672,0.0121113816276192,0.0454214513301849,0.0370554290711879,0.11091198772192,0.2029114067554474
80698,4d4633,877b51,786b46,958b5c,3c372a,5e563c,8f8a62,49412f,2f2c25,aa9f6c,5e563c,786b46,867e52,978751,0.0362554192543029,0.1404336988925933,0.1460812985897064,0.0456705056130886,0.0277734100818634,0.0576461516320705,0.1943923532962799,0.1623390614986419,0.1894080489873886
78645,313336,999794,ebe5dc,313336,393d41,535658,3c4044,393d41,3b3f43,ebe5dc,313336,e6e1d8,3e4246,5f6060,0.0632752552628517,0.057786151766777,0.1981946229934692,0.0255808047950267,0.0557904876768589,0.0612417049705982,0.0333380028605461,0.1240679547190666,0.3807249963283539
142585,d2a597,ecccc3,e1cdc1,ecccc3,a8685a,dd9282,ebddd9,e1cdc1,9c7765,c37565,dd9282,7e3e38,ecab9c,ecccbd,0.0603568032383918,0.1168249547481536,0.1349482983350753,0.0712910443544387,0.037290122359991,0.1152977719902992,0.1466629654169082,0.1081914752721786,0.2091365754604339
187632,232320,615f57,353430,232320,615e56,b9b6a5,403d36,353430,484641,a5a395,232320,b9b6a5,63625b,80817a,0.0492235012352466,0.0939750969409942,0.1535151004791259,0.0271575115621089,0.0554640442132949,0.0734080225229263,0.1027677282691001,0.1898514330387115,0.2546374797821045
78862,5b4350,e2c9b3,605e82,e2c9b3,141414,993a27,c4452d,e9e5d9,141414,46556a,7a679a,6e3022,d48251,e1dbcb,0.2155902832746505,0.068402349948883,0.2130735516548156,0.1038624718785286,0.0291355904191732,0.0596843659877777,0.036033920943737,0.0500934459269046,0.2241239249706268
78692,403c31,886f51,775332,403c31,7c715c,b7a483,3c3425,b19a71,73452d,7c715c,44433d,7b6237,aea691,cdb89b,0.2484982907772064,0.1238057091832161,0.234805017709732,0.0618365779519081,0.0122079271823167,0.051752857863903,0.0574115812778472,0.076845958828926,0.1328360736370086
80129,d0792c,a3a08e,d0792c,93855e,798d96,eeebe5,f5f4f2,638096,7e7b65,a98f56,d0792c,909996,dfd5c7,f0eeea,0.1069679260253906,0.0802870616316795,0.2969740331172943,0.0642551332712173,0.022645054385066,0.0609513074159622,0.0273175593465566,0.0609457269310951,0.2796562314033508
79598,343635,585a5a,414343,343635,4a4d4e,959493,4a4d4e,414343,525353,e4e4e4,343635,73716e,9e9995,bbb9b6,0.0468523278832435,0.0556969381868839,0.1630471646785736,0.017868285998702,0.0652413964271545,0.0676125213503837,0.048586506396532,0.2030791044235229,0.3320157825946808
78686,6d4752,aa9943,63517e,aa9943,5e3024,914926,c39b34,914926,bca853,89a25a,5e3024,a07f2c,7d4c59,4857a4,0.0813372209668159,0.0626256763935089,0.2358458787202835,0.0427617020905017,0.0545426607131958,0.0642817392945289,0.0372633188962936,0.0992124155163765,0.322129338979721
35209,1e1f1b,48463e,1e1f1b,262621,484338,8c887e,1e1f1b,7b7a75,dfded8,484338,5b5446,262621,afada5,c8c7c0,0.0550078116357326,0.0585630647838115,0.1481036394834518,0.018685208633542,0.0525506511330604,0.0658095180988311,0.0873554423451423,0.1886922866106033,0.3252322673797607
78309,292a29,6b6b63,58564e,292a29,63645e,9b9c90,272927,1e1e1c,a6aaa2,63645e,8f8e7d,3f4446,4d4f4e,635e4f,0.088623896241188,0.1407943665981292,0.2296564579010009,0.0639398321509361,0.0251067019999027,0.064185619354248,0.0527519509196281,0.0789701044559478,0.2559710443019867
79017,242532,4c4342,3b3b41,242532,4f4039,6a584f,73636a,544f42,70544f,4f4039,3b3b41,b07767,20202a,282a3a,0.0552501827478408,0.0706755593419075,0.1669599264860153,0.0268856044858694,0.0575667656958103,0.0650656670331955,0.0893860459327697,0.1645328253507614,0.3036773800849914
79771,a79478,cecdce,b8b3ae,cecdce,8f703e,9b7c47,92723b,997941,b8b3ae,9d804d,866737,927443,c4c0bf,d9dadc,0.0719994753599166,0.0539428070187568,0.1879050731658935,0.0242906026542186,0.0531443506479263,0.0643220543861389,0.0388380624353885,0.126694917678833,0.3788626790046692
79765,4f4435,a59b83,837a67,c8bba0,32302d,6b583e,54493a,32302d,c0ac7d,d0cbc2,826642,9a8c70,5d5d5c,787261,0.0737778544425964,0.1814538985490799,0.2263385355472564,0.0788588002324104,0.0242989305406808,0.0474810600280761,0.0804098173975944,0.1243878677487373,0.162993237376213
403504,c9c7c3,f9f9f7,f9f9f7,f0eee9,757371,cfcdc9,838180,f9f9f7,e3e1dd,f0eee9,dbd8d1,757371,989695,cbc9c8,0.0573042035102844,0.0553420037031173,0.2131089717149734,0.0213173031806945,0.0495286472141742,0.057722620666027,0.0296248570084571,0.1443182229995727,0.3717332184314728
78335,7f6f65,c1bfa7,8b8986,c1bfa7,4d4443,976543,904b3c,9f7f4a,a2968b,4d4443,c6c6bb,747c82,bcb883,bbb9a4,0.0686330944299697,0.1356818974018097,0.1731144338846206,0.0906657874584198,0.0237639229744672,0.1081738322973251,0.1102344617247581,0.0714391022920608,0.2182932794094085
79995,d2cfc3,dcdad3,d8d6cc,dcdad3,c3bfaf,d5d2c6,d8d6cc,d5d2c6,d1cec0,dcdad3,b8b2a0,cbc6b4,5d584a,b1a78c,0.1081381663680076,0.0530970096588134,0.1822602897882461,0.030956445261836,0.0464696437120437,0.0666124448180198,0.0477786064147949,0.1009805873036384,0.3637068569660187
79759,56514c,979186,68655e,433e3a,8a8475,a39f97,95928f,333232,817b70,938c7a,b1ab9e,534a42,605c56,716e66,0.0664005428552627,0.143735259771347,0.1298606693744659,0.0883663818240165,0.0413747727870941,0.085833229124546,0.1440159231424331,0.1000486612319946,0.2003645747900009
145956,2b2926,544e41,2b2926,423d34,595446,736a57,877a64,776d5a,3b3830,595446,676050,2b2926,454037,4e463a,0.0556542351841926,0.1019145175814628,0.2399298250675201,0.0396676994860172,0.0358842425048351,0.0525514893233776,0.0620858520269393,0.1303452998399734,0.2819667756557464
80317,474741,958e7f,a8a291,817a6c,383834,57554d,303230,403f38,848176,57554d,958b77,766f62,9c978a,b5ad97,0.0435167625546455,0.1105216816067695,0.1785776168107986,0.0502398908138275,0.04299296438694,0.0661040097475051,0.1146354377269744,0.1722799092531204,0.2211316525936126
222020,6a6562,f0e8d8,37343a,f0e8d8,5e5a5a,ddd0bc,3f3b40,37343a,89847f,a69f96,66605e,f0e8d8,d9cbb5,e2d6c2,0.0558870621025562,0.045649416744709,0.2609527111053467,0.0229415912181139,0.0460868254303932,0.0517807491123676,0.0242722909897565,0.1306654065847396,0.36176398396492
80471,363127,685837,363127,58462e,746232,7b714e,625b32,584226,67644a,856832,594a36,363127,876f4a,988e5b,0.0419842079281806,0.1070713922381401,0.1317058056592941,0.0445763692259788,0.0412443690001964,0.0795007944107055,0.2104279547929763,0.1407961547374725,0.2026929706335067
98564,655e6b,d5cab1,657695,644640,ccb685,dddddd,dddddd,cac5c2,7d9296,cda848,562f39,735d47,2c4d8f,6e6a9b,0.1399518549442291,0.1015965566039085,0.2358940839767456,0.0950342118740081,0.0225210580974817,0.0650961250066757,0.049526460468769,0.0563559345901012,0.2340237647294998
78484,1a2128,5d4f3b,45332a,1a2128,4b5445,9f8052,8b715c,aa9c74,9a6f30,45332a,4b5445,d0c6a8,171a1c,1d2934,0.0577423013746738,0.1068535819649696,0.2573161125183105,0.0606796592473983,0.0317440330982208,0.0717749148607254,0.0733872279524803,0.100360557436943,0.2401415705680847
79942,3c3d3a,909087,817e6f,9fa29e,282822,505151,838476,9a9478,8b9297,282822,746f66,b3b2a6,484743,585c5f,0.056586880236864,0.1199685111641883,0.1390139758586883,0.0668474435806274,0.0385443121194839,0.0890404060482978,0.1551745384931564,0.0974665358662605,0.2373572587966919
78485,5d5047,745751,715246,5d5047,745857,795f61,7b6267,7b5e5f,715246,745857,765d5f,5d5047,7d656a,7f676c,0.0471172630786895,0.0406448394060134,0.1643708199262619,0.0161873567849397,0.064344584941864,0.0645220950245857,0.0361506566405296,0.1600741446018219,0.4065882563591003
80458,978d7e,ad9f84,aaa395,b19b74,918371,9d978a,9a927f,988e7a,9d978a,aaa395,b19b74,968570,723f37,817d6d,0.0711623877286911,0.0506983138620853,0.1823347806930542,0.0241443831473588,0.0552006214857101,0.0622049644589424,0.0411942303180694,0.1302360743284225,0.3828241527080536
102407,4e4f46,8f9089,3e413e,5e5d4d,6d7068,b1b0ab,4e514c,5a584e,3e413e,6d7068,cecece,949387,626252,9f904c,0.0479255020618438,0.0920963957905769,0.1887238770723343,0.0337314158678054,0.0447435081005096,0.0680662393569946,0.0830426812171936,0.176055833697319,0.2656144201755523
102413,4c4c46,7e7f75,40423d,58574e,636864,989686,534f4a,636864,40423d,817f73,b4b7b2,aba47e,545a53,676252,0.0445560701191425,0.1055943742394447,0.2329216450452804,0.0356406942009925,0.03345512971282,0.0581260696053504,0.0548538975417614,0.1554286181926727,0.2794235646724701
100204,426b32,7b866d,426b32,506642,797a62,d3d2ce,edeeef,426b32,496839,aba799,c9c7c0,797a62,536443,596251,0.056209560483694,0.053047951310873,0.186902716755867,0.0228928662836551,0.0583352074027061,0.0677103847265243,0.0481178276240825,0.1531160771846771,0.3536673486232757
79957,64584c,aa8d79,887667,aa8d79,322b25,4e493e,a2816e,a89480,322b25,806c5f,907f70,be9e88,443b34,585648,0.0788890048861503,0.0947474613785743,0.1992135047912597,0.0473725534975528,0.0353502184152603,0.0644306614995002,0.1126097738742828,0.1066893637180328,0.2606974840164184
78491,2a2a2d,a2865a,2a2a2d,947349,ac8a4f,b4a788,bbbbae,aa8d59,ac8a4f,aaa698,bfad82,2a2a2d,8b6b42,9c7c4f,0.0845046415925026,0.058916300535202,0.1836007535457611,0.0276500042527914,0.0506259612739086,0.0633688196539878,0.0525729805231094,0.127222865819931,0.3515376150608063
95069,423b3b,84816d,423b3b,7c724b,606a79,b9b8a7,e7e8dd,9e9b86,585c53,606a79,c2c2b3,a08842,44342b,3f424b,0.1132246851921081,0.0910429954528808,0.2120414078235626,0.0701691806316375,0.0460366159677505,0.0645827651023864,0.0480749644339084,0.0755217522382736,0.2793057262897491
80302,435046,848473,505d55,364337,7d775b,8b928a,808c89,2c3832,414f3b,95988c,4a5548,576563,726d56,888060,0.0290884338319301,0.2816328704357147,0.2357125729322433,0.0618383772671222,0.0105684315785765,0.0310128852725029,0.1018415465950965,0.1107180640101432,0.1375867575407028
80316,070808,131313,0f0f0f,070808,141413,1a1919,171616,1a1919,1d1c1c,0f0f0f,141413,070808,1f1e1e,232121,0.0524601079523563,0.0529947057366371,0.1772319078445434,0.0195917654782533,0.0577299408614635,0.0669774860143661,0.038178727030754,0.1519932895898819,0.3828420639038086
80470,2f3541,c1a087,dad5c3,2f3541,994836,b98f5e,994836,dad5c3,262e44,2d2a2d,415f77,374455,c08341,b29b7c,0.1184118762612342,0.0995350331068039,0.238418310880661,0.1036436036229133,0.0426931269466877,0.0572999119758605,0.0332830138504505,0.0561232417821884,0.2505918145179748
79980,5d594d,d2c6a1,30302f,d2c6a1,6f6859,a69d7e,cbbe96,d9ceac,595347,30302f,6d6350,a69d7e,6d6c63,87806a,0.0822780653834343,0.0896727591753006,0.2211809456348419,0.0501057468354702,0.0325803272426128,0.0623998790979385,0.0905082896351814,0.1058444827795028,0.2654295265674591
78446,c15c2e,b88c66,9b7c6a,d59c63,ae4a2d,d56e2f,d6cbbc,d56e2f,d4853a,d69c5d,ac9684,ae4a2d,655b5c,b06a42,0.0918572396039962,0.1388782709836959,0.2958358526229858,0.0432714708149433,0.0142939258366823,0.0468270294368267,0.0597766749560833,0.1617458462715149,0.1475136280059814
79758,445433,8e8d53,7d7639,9ea46d,3a411c,4f674a,bb9f3d,7b6b29,3a411c,b8b779,7f824a,839e80,505b2b,4e7469,0.1516148746013641,0.1365855187177658,0.2597262859344482,0.0574155524373054,0.0109204966574907,0.0502714253962039,0.080407939851284,0.1114954277873039,0.1415624916553497
78320,6c6863,b7baaa,4a4b4f,8d8476,afaf96,c0c5bd,8f908e,3c3636,aeb2a7,c0c5bd,8c785e,586068,b3ac74,acaf98,0.0684206336736679,0.1172512471675872,0.2008034884929657,0.0683304518461227,0.0311630219221115,0.082493856549263,0.1024060323834419,0.1045653820037841,0.2245659083127975
79994,5f5245,897561,87694f,8a8074,564536,695e53,6d5743,664e39,585048,463b32,87694f,6e6961,7d7c76,978573,0.1004771515727043,0.1793787628412246,0.2181789577007293,0.0941249132156372,0.0128411585465073,0.1001068577170372,0.0584783554077148,0.100142166018486,0.136271595954895
78452,4a4c4d,c1c9c8,201f20,c1c9c8,595d5d,8d9597,bcc5c6,cfd8d5,8d9597,494c4c,6a6e6e,a8b0b0,1b1a1a,262525,0.1007098406553268,0.0635974407196044,0.2597199082374573,0.038866426795721,0.0332515053451061,0.0544860623776912,0.026775948703289,0.0844438225030899,0.3381490409374237
79764,402f27,65665e,3a4d56,8f7f67,221f23,5d402c,221f23,3c2825,3a4d56,bd984b,706662,a0968d,5c352c,a2783a,0.0284083820879459,0.2155497819185257,0.2294181287288665,0.074040874838829,0.0128843197599053,0.0445685014128685,0.1584670394659042,0.0857644528150558,0.1508985608816146
79002,52525a,a8afbe,a8afbe,2f353f,575566,918984,212122,9ea097,3e485d,a8afbe,a57350,575566,707683,9299a4,0.0612765215337276,0.053320150822401,0.2004409879446029,0.0214715916663408,0.0499104298651218,0.0619253516197204,0.0337040349841117,0.1429324150085449,0.3750184178352356
79016,222c3c,6f4f37,222c3c,613f2d,524c49,a77339,22282c,47352c,594834,22304b,7c482e,a77339,514b3e,44567e,0.0563035570085048,0.1000014394521713,0.2027890533208847,0.0620052777230739,0.0516768433153629,0.0650540143251419,0.1373264789581298,0.1075444966554641,0.2172987908124923
78308,efecdc,f8f4e6,f2efdf,f8f4e6,eae6d6,efecdc,e7e4d5,efecdc,ece9d9,f2efdf,e9e6d6,f8f4e6,e2decb,e4e2d2,0.0506901070475578,0.0446793399751186,0.1829825341701507,0.0180941857397556,0.0604432187974453,0.0628092363476753,0.0306841619312763,0.1452693492174148,0.4043478071689605
202454,bc714e,d5d8d2,bb9160,d5d8d2,a4463a,d55c3d,e3e2df,d55c3d,ce462b,5f3e53,c8cec5,bb9160,a4462b,865953,0.0589486435055732,0.0502438209950923,0.257084310054779,0.0290050394833087,0.049299418926239,0.0601728744804859,0.0293629895895719,0.1209539920091629,0.3449288308620453
112199,afaa9f,e0dfdc,e0dfdc,d2cec6,7b7667,9c9689,938c7c,d7d4cd,746f61,e0dfdc,544f44,9c9689,cac4b6,d1cfc8,0.092678315937519,0.0790857747197151,0.1865652948617935,0.0373165272176265,0.0353060998022556,0.0651464536786079,0.0544193536043167,0.0957619249820709,0.3537203073501587
79770,343534,3a4958,273d57,4c5559,242c33,453f35,414a4c,242c33,636763,54554f,273d57,385066,3a3731,504638,0.0595933236181736,0.0670932605862617,0.164296418428421,0.0233249720185995,0.0564675405621528,0.0650726929306984,0.0629007145762443,0.1649752259254455,0.3362758159637451
78693,7f3427,eec379,cc4830,33201e,e9a03e,f3e7b4,1d1a1b,231f21,ca432a,e9a03e,ce4c35,f3e7b4,2d2420,ae3525,0.0604423284530639,0.0509542934596538,0.2747940719127655,0.0292269326746463,0.0430541820824146,0.0547668412327766,0.0243360884487628,0.1126225814223289,0.3498026132583618
